timestamp,device_id,device_type,location,cpu_usage_pct,memory_usage_pct,latency_ms,packet_loss_pct,bandwidth_utilization_pct,error_rate,temperature_celsius,fault_type,fault_label,is_anomaly
2026-03-16T17:09:18.750845+00:00,device-30,server,branch-chicago,12.7,11.27,13.59,0.0177,60.79,0.00242,40.0,healthy,0,0
2026-03-18T00:15:18.750845+00:00,device-15,firewall,datacenter-central,45.05,60.9,34.23,0.1433,42.76,0.00325,41.3,healthy,0,0
2026-03-12T09:33:18.750845+00:00,device-22,server,datacenter-central,96.75,70.04,153.69,2.5813,70.42,0.04174,74.7,high_cpu,1,1
2026-03-22T15:57:18.750845+00:00,device-34,load_balancer,datacenter-east,10.27,21.65,44.0,0.2118,46.38,0.00105,35.9,healthy,0,0
2026-03-14T15:49:18.750845+00:00,device-14,server,datacenter-east,33.96,27.83,32.99,0.1416,24.65,0.0029,36.4,healthy,0,0
2026-03-14T14:41:18.750845+00:00,device-36,router,datacenter-east,46.37,42.71,18.08,0.2401,52.06,0.00395,49.8,healthy,0,0
2026-03-17T03:47:18.750845+00:00,device-17,load_balancer,branch-losangeles,28.3,24.8,1.43,0.1755,44.76,0.00377,34.8,healthy,0,0
2026-03-16T04:51:18.750845+00:00,device-06,router,datacenter-central,29.49,55.63,15.82,0.2679,41.36,0.00361,40.7,healthy,0,0
2026-03-21T18:01:18.750845+00:00,device-31,server,branch-losangeles,38.43,28.32,13.08,0.1604,23.33,0.00362,39.5,healthy,0,0
2026-03-22T13:38:18.750845+00:00,device-08,router,datacenter-east,72.04,68.27,1699.95,18.029,62.59,0.40284,61.5,bgp_flapping,4,1
2026-03-12T23:39:18.750845+00:00,device-49,server,branch-newyork,64.33,26.44,8.38,0.1761,58.38,0.00255,40.4,healthy,0,0
2026-03-18T11:21:18.750845+00:00,device-31,server,branch-losangeles,49.36,92.79,152.57,3.0158,72.77,0.04717,57.0,memory_exhaustion,2,1
2026-03-19T21:51:18.750845+00:00,device-06,switch,datacenter-east,36.47,61.0,32.36,0.157,61.12,0.00472,49.9,healthy,0,0
2026-03-20T18:39:18.750845+00:00,device-35,load_balancer,datacenter-west,22.51,53.2,43.49,0.0959,51.16,0.00358,44.5,healthy,0,0
2026-03-17T12:30:18.750845+00:00,device-43,router,datacenter-east,91.34,89.46,2856.39,34.3996,80.2,0.23215,58.8,bgp_flapping,4,1
2026-03-15T10:17:18.750845+00:00,device-16,router,branch-chicago,41.91,56.93,34.79,0.101,35.81,0.00149,39.0,healthy,0,0
2026-03-16T09:29:18.750845+00:00,device-46,router,datacenter-east,59.8,31.37,8.17,0.1514,15.88,0.00097,43.8,healthy,0,0
2026-03-14T07:11:18.750845+00:00,device-34,switch,branch-chicago,42.5,29.49,35.24,0.0408,14.28,0.00109,47.9,healthy,0,0
2026-03-16T00:25:18.750845+00:00,device-39,router,branch-losangeles,32.07,44.63,12.09,0.1372,9.7,0.0021,31.4,healthy,0,0
2026-03-19T18:35:18.750845+00:00,device-45,server,branch-newyork,16.52,35.14,25.18,0.292,54.53,0.00104,48.2,healthy,0,0
2026-03-18T04:19:18.750845+00:00,device-21,load_balancer,branch-losangeles,11.29,55.79,21.75,0.1915,18.36,0.00385,40.4,healthy,0,0
2026-03-15T14:29:18.750845+00:00,device-39,router,branch-chicago,5.26,60.72,3.75,0.2357,12.4,0.00235,31.7,healthy,0,0
2026-03-21T06:01:18.750845+00:00,device-44,load_balancer,branch-chicago,62.27,60.78,15.74,0.2523,63.4,0.00444,44.7,healthy,0,0
2026-03-14T14:55:18.750845+00:00,device-14,server,datacenter-central,13.63,42.18,33.24,0.2859,26.93,0.0031,33.1,healthy,0,0
2026-03-15T14:05:18.750845+00:00,device-11,router,branch-losangeles,83.92,72.68,1711.16,25.0099,78.51,0.37313,67.2,bgp_flapping,4,1
2026-03-12T05:11:18.750845+00:00,device-19,server,branch-chicago,17.76,17.37,18.51,0.1167,40.56,0.00104,46.6,healthy,0,0
2026-03-22T11:57:18.750845+00:00,device-19,load_balancer,datacenter-central,18.88,50.6,14.04,0.1818,15.56,0.00133,33.1,healthy,0,0
2026-03-12T14:39:18.750845+00:00,device-29,load_balancer,datacenter-east,29.72,59.9,15.75,0.1429,62.18,0.00264,40.1,healthy,0,0
2026-03-14T12:15:18.750845+00:00,device-13,load_balancer,branch-losangeles,41.4,33.66,7.29,0.2165,39.9,0.00416,47.6,healthy,0,0
2026-03-14T22:25:18.750845+00:00,device-22,load_balancer,datacenter-east,55.75,31.41,3.49,0.2584,34.47,0.00263,46.1,healthy,0,0
2026-03-14T02:47:18.750845+00:00,device-49,router,branch-chicago,61.5,15.89,20.83,0.1998,29.72,0.00156,38.1,healthy,0,0
2026-03-19T19:39:18.750845+00:00,device-21,server,datacenter-west,48.68,32.62,5.87,0.0863,45.19,0.00388,42.1,healthy,0,0
2026-03-21T21:10:18.750845+00:00,device-32,switch,datacenter-west,52.91,35.81,296.55,29.8443,60.26,0.25818,50.1,packet_loss,3,1
2026-03-12T13:55:18.750845+00:00,device-45,server,branch-newyork,35.04,55.83,17.3,0.1091,49.29,0.00251,33.2,healthy,0,0
2026-03-21T16:47:18.750845+00:00,device-27,router,branch-losangeles,41.0,10.45,34.56,0.0923,32.6,0.00473,40.5,healthy,0,0
2026-03-13T13:49:18.750845+00:00,device-05,firewall,datacenter-east,25.53,27.02,8.52,0.1146,50.26,0.00363,30.5,healthy,0,0
2026-03-17T20:11:18.750845+00:00,device-04,server,branch-chicago,53.79,35.96,5.76,0.0503,50.71,0.00052,30.1,healthy,0,0
2026-03-23T19:49:18.750845+00:00,device-46,router,branch-chicago,77.47,73.97,1554.3,23.5112,78.96,0.29707,61.9,bgp_flapping,4,1
2026-03-22T03:41:18.750845+00:00,device-11,server,branch-losangeles,11.42,14.47,9.69,0.2707,9.73,0.00191,31.8,healthy,0,0
2026-03-13T11:58:18.750845+00:00,device-41,router,datacenter-west,30.76,22.07,915.22,24.6988,61.02,0.18096,36.1,packet_loss,3,1
2026-03-15T11:37:18.750845+00:00,device-45,router,branch-chicago,84.73,70.89,1305.61,18.0258,78.41,0.28904,65.3,bgp_flapping,4,1
2026-03-14T03:33:18.750845+00:00,device-07,firewall,datacenter-west,55.83,63.8,38.54,0.1911,53.87,0.00076,35.0,healthy,0,0
2026-03-12T20:03:18.750845+00:00,device-40,router,branch-losangeles,8.94,65.37,1.31,0.0541,42.88,0.00016,47.4,healthy,0,0
2026-03-22T05:57:18.750845+00:00,device-36,router,datacenter-central,6.56,10.17,28.56,0.1228,53.02,0.00098,42.7,healthy,0,0
2026-03-18T11:35:18.750845+00:00,device-34,router,datacenter-west,5.17,40.98,10.09,0.0807,64.36,0.00099,48.8,healthy,0,0
2026-03-18T02:55:18.750845+00:00,device-02,firewall,branch-newyork,22.08,23.58,30.48,0.2395,43.89,0.0031,39.9,healthy,0,0
2026-03-18T14:31:18.750845+00:00,device-10,server,branch-chicago,62.79,56.49,31.31,0.2138,22.63,0.00253,32.1,healthy,0,0
2026-03-15T00:07:18.750845+00:00,device-24,switch,datacenter-central,23.14,56.89,1730.48,15.6089,66.4,0.18147,35.0,packet_loss,3,1
2026-03-16T10:57:18.750845+00:00,device-36,switch,branch-losangeles,19.57,46.08,25.48,0.2769,35.29,0.00095,38.4,healthy,0,0
2026-03-17T03:05:18.750845+00:00,device-20,load_balancer,datacenter-east,55.01,35.16,18.31,0.2063,56.98,0.00072,45.3,healthy,0,0
2026-03-17T10:33:18.750845+00:00,device-28,server,datacenter-central,66.98,96.25,461.37,5.8982,67.34,0.05499,73.3,memory_exhaustion,2,1
2026-03-15T08:53:18.750845+00:00,device-30,router,branch-chicago,10.61,57.25,10.37,0.1066,14.42,0.00199,30.8,healthy,0,0
2026-03-15T11:05:18.750845+00:00,device-12,router,datacenter-central,31.69,36.52,11.5,0.0237,10.64,0.00204,37.6,healthy,0,0
2026-03-16T10:47:18.750845+00:00,device-01,switch,branch-losangeles,24.71,32.75,8.33,0.0222,37.28,0.0039,36.2,healthy,0,0
2026-03-16T19:37:18.750845+00:00,device-15,switch,datacenter-east,29.79,24.36,463.77,17.2381,38.44,0.23843,35.5,packet_loss,3,1
2026-03-15T17:47:18.750845+00:00,device-16,router,datacenter-east,15.87,59.18,12.86,0.1261,57.44,0.00372,30.9,healthy,0,0
2026-03-12T03:37:18.750845+00:00,device-14,router,branch-chicago,10.99,28.32,10.15,0.1558,53.59,0.0044,34.1,healthy,0,0
2026-03-16T05:33:18.750845+00:00,device-22,switch,datacenter-central,28.92,29.89,5.65,0.0917,58.06,0.00346,35.1,healthy,0,0
2026-03-21T17:49:18.750845+00:00,device-25,server,branch-chicago,38.18,58.15,35.44,0.284,40.51,0.00289,41.8,healthy,0,0
2026-03-16T13:13:18.750845+00:00,device-07,router,datacenter-east,46.91,21.11,44.34,0.1033,7.71,0.00025,34.6,healthy,0,0
2026-03-21T05:13:18.750845+00:00,device-43,load_balancer,branch-chicago,27.94,26.2,26.13,0.1277,56.9,0.00106,36.1,healthy,0,0
2026-03-13T05:27:18.750845+00:00,device-07,firewall,branch-newyork,7.68,45.16,34.27,0.0015,61.57,0.001,43.1,healthy,0,0
2026-03-12T18:43:18.750845+00:00,device-48,router,branch-losangeles,28.09,63.22,35.82,0.0535,55.58,0.00248,41.8,healthy,0,0
2026-03-17T09:07:18.750845+00:00,device-22,router,datacenter-east,53.02,43.07,14.26,0.065,15.26,0.00067,31.4,healthy,0,0
2026-03-21T09:25:18.750845+00:00,device-34,server,datacenter-west,30.65,45.76,44.47,0.1841,57.28,0.00438,49.7,healthy,0,0
2026-03-13T16:39:18.750845+00:00,device-09,firewall,datacenter-west,62.59,27.35,39.65,0.2092,15.94,0.00165,31.4,healthy,0,0
2026-03-15T22:39:18.750845+00:00,device-32,server,datacenter-central,50.42,21.68,36.17,0.1446,48.52,0.00018,33.7,healthy,0,0
2026-03-18T15:57:18.750845+00:00,device-46,switch,datacenter-east,5.71,25.82,35.25,0.1867,50.19,0.0006,30.7,healthy,0,0
2026-03-21T00:29:18.750845+00:00,device-16,server,datacenter-west,31.94,29.43,24.14,0.0432,19.93,0.00364,31.1,healthy,0,0
2026-03-18T05:23:18.750845+00:00,device-21,server,branch-newyork,49.62,28.35,8.4,0.2093,48.14,0.00382,31.0,healthy,0,0
2026-03-14T04:55:18.750845+00:00,device-02,firewall,branch-losangeles,50.81,16.19,40.01,0.0573,19.36,0.00486,40.3,healthy,0,0
2026-03-14T01:53:18.750845+00:00,device-10,router,datacenter-east,12.7,24.62,5.76,0.0607,42.65,0.00277,43.2,healthy,0,0
2026-03-18T09:08:18.750845+00:00,device-15,switch,branch-chicago,65.72,98.47,438.23,7.9106,73.29,0.05965,74.0,memory_exhaustion,2,1
2026-03-21T02:09:18.750845+00:00,device-30,switch,branch-chicago,34.96,16.45,14.07,0.1297,6.15,0.00218,44.3,healthy,0,0
2026-03-12T04:39:18.750845+00:00,device-10,router,branch-chicago,13.8,12.8,38.05,0.2742,49.18,0.00205,35.4,healthy,0,0
2026-03-13T00:55:18.750845+00:00,device-44,server,datacenter-west,37.26,37.41,9.67,0.0252,28.83,0.00227,41.8,healthy,0,0
2026-03-22T19:25:18.750845+00:00,device-11,switch,datacenter-east,41.43,21.26,34.04,0.065,28.04,0.00479,39.2,healthy,0,0
2026-03-15T00:53:18.750845+00:00,device-22,firewall,datacenter-east,15.29,10.59,5.23,0.2016,11.87,0.00449,32.3,healthy,0,0
2026-03-22T10:35:18.750845+00:00,device-48,firewall,branch-chicago,23.44,48.13,38.58,0.0356,49.56,0.00173,31.5,healthy,0,0
2026-03-18T11:45:18.750845+00:00,device-01,switch,datacenter-central,7.51,13.8,34.56,0.0168,35.28,0.00495,32.7,healthy,0,0
2026-03-16T23:45:18.750845+00:00,device-12,server,datacenter-central,65.25,90.65,219.38,5.7283,65.44,0.08783,74.1,memory_exhaustion,2,1
2026-03-16T04:53:18.750845+00:00,device-46,server,datacenter-east,88.11,72.71,197.49,1.2778,83.26,0.04485,69.4,high_cpu,1,1
2026-03-17T09:11:18.750845+00:00,device-35,load_balancer,branch-chicago,54.29,13.62,26.47,0.2433,20.22,0.00234,45.7,healthy,0,0
2026-03-20T21:11:18.750845+00:00,device-30,firewall,datacenter-central,11.51,11.29,39.28,0.1922,43.76,0.00445,48.5,healthy,0,0
2026-03-16T05:45:18.750845+00:00,device-13,load_balancer,branch-newyork,53.21,34.31,37.57,0.0303,34.02,0.00078,34.1,healthy,0,0
2026-03-23T09:03:18.750845+00:00,device-14,server,datacenter-central,41.8,92.58,121.23,3.4165,57.9,0.07507,58.3,memory_exhaustion,2,1
2026-03-15T21:35:18.750845+00:00,device-06,firewall,branch-losangeles,62.58,69.04,4.72,0.155,32.48,0.00013,46.5,healthy,0,0
2026-03-15T00:27:18.750845+00:00,device-47,server,datacenter-west,8.85,41.02,12.39,0.1861,26.35,0.00115,40.8,healthy,0,0
2026-03-21T07:35:18.750845+00:00,device-25,server,datacenter-central,87.71,84.56,86.07,2.8898,76.24,0.01873,69.7,high_cpu,1,1
2026-03-17T21:12:18.750845+00:00,device-37,load_balancer,datacenter-west,98.06,98.65,3942.23,59.4851,96.75,0.27011,68.1,ddos_attack,5,1
2026-03-24T06:36:18.750845+00:00,device-39,router,branch-chicago,43.33,24.56,805.33,14.8368,36.85,0.05765,53.4,packet_loss,3,1
2026-03-12T05:53:18.750845+00:00,device-20,router,datacenter-west,62.26,66.23,32.73,0.0049,39.26,0.00048,36.8,healthy,0,0
2026-03-16T09:05:18.750845+00:00,device-22,router,branch-losangeles,42.42,31.56,16.33,0.0065,33.23,0.00347,33.7,healthy,0,0
2026-03-21T11:25:18.750845+00:00,device-16,router,branch-newyork,86.67,82.61,129.44,2.3108,70.25,0.03051,71.6,high_cpu,1,1
2026-03-21T18:47:18.750845+00:00,device-41,server,branch-chicago,38.31,39.16,13.93,0.0279,14.67,0.0011,34.5,healthy,0,0
2026-03-14T09:41:18.750845+00:00,device-41,load_balancer,branch-losangeles,21.27,14.9,34.2,0.0806,53.98,0.00056,36.0,healthy,0,0
2026-03-20T14:59:18.750845+00:00,device-47,switch,datacenter-east,54.55,39.52,16.2,0.239,13.28,0.00016,47.6,healthy,0,0
2026-03-18T10:45:18.750845+00:00,device-09,server,branch-newyork,59.92,28.75,40.15,0.2498,41.0,2e-05,43.5,healthy,0,0
2026-03-13T00:01:18.750845+00:00,device-15,load_balancer,branch-newyork,45.51,33.1,10.31,0.0003,19.32,0.0021,48.8,healthy,0,0
2026-03-22T21:29:18.750845+00:00,device-18,router,branch-chicago,64.01,28.74,38.38,0.2534,16.59,0.00464,47.2,healthy,0,0
2026-03-18T03:59:18.750845+00:00,device-26,firewall,branch-chicago,43.57,44.34,13.32,0.1961,15.26,0.00354,38.5,healthy,0,0
2026-03-18T17:07:18.750845+00:00,device-32,switch,datacenter-east,21.06,50.03,10.3,0.1516,39.43,0.00351,40.3,healthy,0,0
2026-03-14T21:49:18.750845+00:00,device-42,load_balancer,datacenter-east,94.98,95.47,4607.05,35.5129,95.58,0.30852,69.9,ddos_attack,5,1
2026-03-17T03:23:18.750845+00:00,device-29,load_balancer,datacenter-east,45.66,20.85,19.17,0.2508,34.29,0.00421,48.1,healthy,0,0
2026-03-22T12:25:18.750845+00:00,device-30,server,branch-newyork,35.42,48.45,30.09,0.192,39.84,0.00262,47.9,healthy,0,0
2026-03-21T23:46:18.750845+00:00,device-47,router,datacenter-west,28.8,53.04,789.65,31.5116,53.82,0.1248,47.7,packet_loss,3,1
2026-03-13T12:09:18.750845+00:00,device-25,switch,branch-losangeles,35.5,55.11,29.56,0.1881,12.28,0.00268,43.4,healthy,0,0
2026-03-16T22:57:18.750845+00:00,device-27,firewall,branch-losangeles,12.58,31.9,29.38,0.1755,51.56,0.00105,36.5,healthy,0,0
2026-03-20T08:55:18.750845+00:00,device-27,server,datacenter-west,14.26,40.03,5.45,0.0172,27.63,0.00128,37.3,healthy,0,0
2026-03-18T15:15:18.750845+00:00,device-27,router,branch-newyork,17.63,58.75,11.97,0.2039,58.94,0.00373,48.8,healthy,0,0
2026-03-18T21:21:18.750845+00:00,device-24,load_balancer,branch-newyork,32.38,42.37,41.73,0.1209,48.79,0.00333,42.5,healthy,0,0
2026-03-20T13:05:18.750845+00:00,device-25,switch,branch-newyork,5.16,59.57,21.01,0.2964,30.36,0.00138,31.8,healthy,0,0
2026-03-19T11:27:18.750845+00:00,device-50,load_balancer,datacenter-central,52.8,14.88,41.88,0.0111,55.84,0.00331,42.4,healthy,0,0
2026-03-23T03:55:18.750845+00:00,device-25,firewall,branch-newyork,7.76,51.21,33.4,0.1055,23.29,0.0039,46.8,healthy,0,0
2026-03-17T03:15:18.750845+00:00,device-47,switch,datacenter-central,33.95,10.74,5.61,0.1236,56.61,0.00232,31.4,healthy,0,0
2026-03-17T09:19:18.750845+00:00,device-38,router,datacenter-east,90.18,83.02,199.44,1.2472,76.86,0.02087,74.0,high_cpu,1,1
2026-03-13T03:46:18.750845+00:00,device-26,switch,datacenter-east,38.9,38.56,1940.25,22.7627,63.95,0.08535,39.0,packet_loss,3,1
2026-03-21T08:31:18.750845+00:00,device-18,server,branch-newyork,53.86,16.45,37.46,0.2799,26.97,0.00076,30.7,healthy,0,0
2026-03-17T16:07:18.750845+00:00,device-41,router,branch-newyork,31.24,62.92,21.35,0.2627,34.85,0.00368,33.5,healthy,0,0
2026-03-21T04:51:18.750845+00:00,device-01,firewall,datacenter-west,17.81,42.33,2.68,0.1283,38.66,0.00044,33.0,healthy,0,0
2026-03-18T00:35:18.750845+00:00,device-10,firewall,datacenter-central,9.71,38.46,40.27,0.0936,39.98,0.00027,31.7,healthy,0,0
2026-03-15T10:59:18.750845+00:00,device-17,firewall,datacenter-east,61.09,62.72,35.97,0.2857,12.77,0.0039,38.7,healthy,0,0
2026-03-16T05:55:18.750845+00:00,device-11,server,branch-losangeles,20.66,43.65,33.22,0.0858,44.56,0.00084,43.6,healthy,0,0
2026-03-19T08:37:18.750845+00:00,device-32,load_balancer,branch-losangeles,23.41,24.79,12.07,0.2866,6.43,0.00232,48.0,healthy,0,0
2026-03-16T09:45:18.750845+00:00,device-20,router,datacenter-west,23.06,41.63,24.28,0.0462,26.78,0.00216,31.7,healthy,0,0
2026-03-20T13:17:18.750845+00:00,device-37,firewall,datacenter-east,32.03,36.45,10.55,0.1888,47.57,0.00294,44.3,healthy,0,0
2026-03-20T11:47:18.750845+00:00,device-03,router,branch-losangeles,19.13,24.79,2.03,0.058,44.01,0.00489,47.4,healthy,0,0
2026-03-22T05:17:18.750845+00:00,device-01,server,datacenter-west,26.23,60.49,38.14,0.1064,47.5,0.00255,38.9,healthy,0,0
2026-03-13T18:37:18.750845+00:00,device-05,switch,branch-chicago,27.53,14.96,5.94,0.1056,43.02,0.00046,43.2,healthy,0,0
2026-03-15T23:19:18.750845+00:00,device-46,switch,branch-newyork,33.47,30.31,34.25,0.1678,36.17,0.00236,48.6,healthy,0,0
2026-03-17T06:03:18.750845+00:00,device-12,switch,branch-losangeles,52.75,40.85,17.76,0.0957,10.73,0.00377,31.6,healthy,0,0
2026-03-20T10:23:18.750845+00:00,device-14,firewall,datacenter-east,51.21,49.4,40.13,0.104,21.74,0.00301,38.4,healthy,0,0
2026-03-17T10:37:18.750845+00:00,device-48,switch,datacenter-east,33.53,32.33,14.15,0.2563,44.57,0.0033,36.4,healthy,0,0
2026-03-22T03:39:18.750845+00:00,device-14,switch,datacenter-central,55.66,13.53,13.22,0.0073,24.53,0.00117,34.3,healthy,0,0
2026-03-20T23:05:18.750845+00:00,device-12,load_balancer,branch-losangeles,22.58,46.15,17.41,0.2959,35.12,0.00219,46.7,healthy,0,0
2026-03-16T13:06:18.750845+00:00,device-49,router,branch-newyork,82.05,64.92,623.23,23.4021,84.07,0.19805,74.5,bgp_flapping,4,1
2026-03-17T09:41:18.750845+00:00,device-39,router,branch-newyork,41.53,28.48,6.03,0.2193,19.84,0.00278,43.4,healthy,0,0
2026-03-19T10:25:18.750845+00:00,device-11,server,datacenter-west,53.79,44.71,15.5,0.2915,40.46,0.00439,43.8,healthy,0,0
2026-03-19T12:21:18.750845+00:00,device-26,server,datacenter-west,38.38,22.77,19.76,0.2644,8.47,0.00084,41.7,healthy,0,0
2026-03-22T03:15:18.750845+00:00,device-36,switch,datacenter-west,32.31,30.78,12.57,0.0002,42.54,0.00352,31.2,healthy,0,0
2026-03-17T04:53:18.750845+00:00,device-38,switch,datacenter-east,47.59,61.01,36.08,0.2626,52.63,0.00419,38.3,healthy,0,0
2026-03-16T23:27:18.750845+00:00,device-07,load_balancer,branch-newyork,49.47,21.92,18.98,0.2059,31.5,0.00069,34.9,healthy,0,0
2026-03-13T17:13:18.750845+00:00,device-23,switch,datacenter-west,44.1,65.54,3.24,0.2223,14.92,0.00084,44.8,healthy,0,0
2026-03-13T22:38:18.750845+00:00,device-29,firewall,branch-losangeles,90.36,91.1,1503.96,47.4624,96.5,0.20433,74.0,ddos_attack,5,1
2026-03-13T23:17:18.750845+00:00,device-02,switch,datacenter-east,21.2,31.42,25.39,0.2419,56.53,0.00159,36.7,healthy,0,0
2026-03-21T18:25:18.750845+00:00,device-49,switch,branch-newyork,33.48,37.69,24.33,0.1131,12.58,0.00253,48.3,healthy,0,0
2026-03-16T06:19:18.750845+00:00,device-38,server,branch-losangeles,21.69,39.04,39.65,0.0538,14.69,0.00076,33.8,healthy,0,0
2026-03-22T11:48:18.750845+00:00,device-23,firewall,branch-losangeles,94.07,88.69,3099.95,29.2236,95.48,0.74517,76.5,ddos_attack,5,1
2026-03-12T04:15:18.750845+00:00,device-36,load_balancer,datacenter-west,90.25,87.82,4736.3,26.5305,95.92,0.25698,73.6,ddos_attack,5,1
2026-03-15T19:31:18.750845+00:00,device-50,router,datacenter-central,32.45,45.93,9.14,0.126,11.47,0.00288,44.7,healthy,0,0
2026-03-17T12:33:18.750845+00:00,device-11,switch,branch-losangeles,41.18,13.31,10.95,0.2851,19.39,0.00285,32.3,healthy,0,0
2026-03-19T14:57:18.750845+00:00,device-30,load_balancer,datacenter-west,31.79,46.02,19.59,0.078,45.62,0.00129,32.2,healthy,0,0
2026-03-22T05:41:18.750845+00:00,device-46,switch,branch-chicago,39.5,37.4,1045.14,36.1833,49.78,0.25426,53.8,packet_loss,3,1
2026-03-20T21:42:18.750845+00:00,device-47,server,branch-newyork,72.79,91.26,347.88,5.0676,79.44,0.03699,72.9,memory_exhaustion,2,1
2026-03-13T01:08:18.750845+00:00,device-18,switch,branch-chicago,68.05,91.39,167.63,7.4395,65.79,0.06904,62.1,memory_exhaustion,2,1
2026-03-16T06:46:18.750845+00:00,device-36,router,branch-newyork,35.22,46.22,986.5,27.8657,30.61,0.16488,36.6,packet_loss,3,1
2026-03-20T00:43:18.750845+00:00,device-14,load_balancer,branch-chicago,22.58,20.96,43.24,0.0386,9.05,0.00484,39.8,healthy,0,0
2026-03-19T20:51:18.750845+00:00,device-28,server,branch-chicago,24.57,54.51,23.43,0.2117,31.4,0.00183,34.3,healthy,0,0
2026-03-13T02:42:18.750845+00:00,device-35,router,branch-losangeles,91.39,65.59,144.81,2.3924,84.98,0.03755,61.1,high_cpu,1,1
2026-03-18T10:01:18.750845+00:00,device-24,server,branch-chicago,25.94,20.04,22.85,0.2669,64.74,9e-05,45.6,healthy,0,0
2026-03-17T02:07:18.750845+00:00,device-32,switch,datacenter-west,12.21,54.49,10.02,0.1528,59.93,0.00067,43.0,healthy,0,0
2026-03-16T06:47:18.750845+00:00,device-29,switch,branch-chicago,43.78,21.71,4.39,0.0908,47.32,0.00288,43.5,healthy,0,0
2026-03-22T09:15:18.750845+00:00,device-13,router,datacenter-west,44.27,53.09,38.74,0.2739,38.12,0.00331,49.2,healthy,0,0
2026-03-15T02:41:18.750845+00:00,device-25,switch,datacenter-west,45.16,64.2,20.17,0.1847,62.84,0.00118,33.5,healthy,0,0
2026-03-18T17:47:18.750845+00:00,device-38,load_balancer,datacenter-central,8.21,24.12,31.35,0.1226,49.55,0.00438,39.0,healthy,0,0
2026-03-20T01:00:18.750845+00:00,device-28,firewall,datacenter-central,91.58,82.86,1397.73,34.2016,98.3,0.5412,73.1,ddos_attack,5,1
2026-03-20T17:45:18.750845+00:00,device-24,router,branch-chicago,36.89,38.99,7.5,0.0108,27.5,0.00281,46.6,healthy,0,0
2026-03-14T20:28:18.750845+00:00,device-49,router,branch-losangeles,89.5,61.16,2331.3,17.4155,61.52,0.39323,70.4,bgp_flapping,4,1
2026-03-14T13:11:18.750845+00:00,device-36,load_balancer,branch-losangeles,11.94,24.04,7.11,0.287,20.34,0.00329,47.0,healthy,0,0
2026-03-18T23:17:18.750845+00:00,device-09,switch,datacenter-central,62.19,32.13,14.44,0.1522,5.59,0.00498,41.7,healthy,0,0
2026-03-15T09:07:18.750845+00:00,device-09,firewall,branch-chicago,40.06,25.62,17.79,0.1858,22.32,0.00063,36.1,healthy,0,0
2026-03-21T08:16:18.750845+00:00,device-39,router,datacenter-west,92.0,82.6,269.03,2.5916,84.98,0.03532,77.3,high_cpu,1,1
2026-03-21T19:58:18.750845+00:00,device-24,server,datacenter-west,43.1,92.68,404.76,2.2341,65.17,0.09459,74.7,memory_exhaustion,2,1
2026-03-21T17:15:18.750845+00:00,device-22,server,branch-chicago,20.13,56.29,33.79,0.2405,26.51,0.0027,37.6,healthy,0,0
2026-03-20T14:51:18.750845+00:00,device-22,router,branch-chicago,35.23,18.79,3.93,0.053,59.75,0.00306,35.0,healthy,0,0
2026-03-21T16:07:18.750845+00:00,device-23,firewall,datacenter-central,60.52,63.4,9.78,0.0666,9.14,0.00218,30.9,healthy,0,0
2026-03-12T03:31:18.750845+00:00,device-03,firewall,branch-losangeles,97.41,91.61,3640.78,34.5211,99.12,0.43842,73.6,ddos_attack,5,1
2026-03-22T01:49:18.750845+00:00,device-14,load_balancer,datacenter-east,51.64,51.45,36.35,0.1423,5.24,0.00475,43.2,healthy,0,0
2026-03-18T10:53:18.750845+00:00,device-47,switch,datacenter-central,50.28,98.35,378.52,2.2521,70.6,0.07234,55.7,memory_exhaustion,2,1
2026-03-12T06:49:18.750845+00:00,device-36,switch,datacenter-central,33.85,62.42,1.72,0.0053,7.78,0.00405,47.1,healthy,0,0
2026-03-21T11:43:18.750845+00:00,device-19,firewall,branch-chicago,24.26,20.04,36.69,0.0556,8.11,0.00149,40.7,healthy,0,0
2026-03-24T14:07:18.750845+00:00,device-16,load_balancer,branch-losangeles,97.58,81.4,4778.4,56.1677,98.26,0.74247,80.7,ddos_attack,5,1
2026-03-14T22:11:18.750845+00:00,device-23,firewall,datacenter-central,23.13,10.69,2.23,0.1658,20.12,0.00165,49.5,healthy,0,0
2026-03-22T15:39:18.750845+00:00,device-24,firewall,branch-newyork,24.93,58.73,32.99,0.2993,63.98,0.00289,34.5,healthy,0,0
2026-03-14T21:03:18.750845+00:00,device-43,router,datacenter-central,47.88,47.38,26.03,0.0375,32.89,0.00301,39.0,healthy,0,0
2026-03-15T02:29:18.750845+00:00,device-31,server,datacenter-central,53.95,69.92,4.92,0.2996,45.34,0.00428,31.7,healthy,0,0
2026-03-13T12:55:18.750845+00:00,device-44,firewall,branch-chicago,59.02,64.06,12.82,0.096,56.95,0.00408,45.8,healthy,0,0
2026-03-14T13:57:18.750845+00:00,device-49,server,branch-newyork,41.22,97.6,296.37,4.287,71.5,0.07365,59.4,memory_exhaustion,2,1
2026-03-13T05:03:18.750845+00:00,device-12,switch,branch-losangeles,48.87,43.81,24.45,0.2393,58.27,0.00239,46.2,healthy,0,0
2026-03-12T19:59:18.750845+00:00,device-36,firewall,datacenter-central,60.07,62.31,22.7,0.1269,31.27,0.00214,33.3,healthy,0,0
